location_id,source_primary_key,county_id,county_code,county_name,constituency_id,constituency_name,ward_id,ward_name,deleted,location_name_key
873,6f37aaac03b54e1d8d6d999c3ceaa4d5,nakuru,NKR,Nakuru,nakuru_town_west,Nakuru Town West,kapkures,Kapkures,N,NKR_nakuru_town_west_kapkures
874,7931e47054ef479d9046d1e58df4a018,nakuru,NKR,Nakuru,nakuru_town_west,Nakuru Town West,rhoda,Rhoda,N,NKR_nakuru_town_west_rhoda
875,e8bed5bfa0eb471889ab549ba7b8fb2e,nakuru,NKR,Nakuru,nakuru_town_west,Nakuru Town West,shaabab,Shaabab,N,NKR_nakuru_town_west_shaabab
876,bfa6d010eb124ff6a8a46ea1cc736a00,nakuru,NKR,Nakuru,nakuru_town_east,Nakuru Town East,biashara,Biashara,N,NKR_nakuru_town_east_biashara
877,da94a008c7b448acacbdaa6cb83c0bd4,nakuru,NKR,Nakuru,nakuru_town_east,Nakuru Town East,kivumbini,Kivumbini,N,NKR_nakuru_town_east_kivumbini
878,6e2fbe3a71574664b30bb79b289b1cbd,nakuru,NKR,Nakuru,nakuru_town_east,Nakuru Town East,flamingo,Flamingo,N,NKR_nakuru_town_east_flamingo
879,8497a49d8cbf48eb92b5e9d90c3b5cd6,nakuru,NKR,Nakuru,nakuru_town_east,Nakuru Town East,menengai,Menengai,N,NKR_nakuru_town_east_menengai
880,08d0ac1116234550ae1acc866d3a75ad,nakuru,NKR,Nakuru,nakuru_town_east,Nakuru Town East,nakuru_east,Nakuru East,N,NKR_nakuru_town_east_nakuru_east
881,a3cf01e98f414fa29fdc7b51c4b84fbb,narok,NRK,Narok,kilgoris,Kilgoris,kilgoris_central,Kilgoris Central,N,NRK_kilgoris_kilgoris_central
882,1630f3c3ac764ebbad25bb250f079d95,narok,NRK,Narok,kilgoris,Kilgoris,keyian,Keyian,N,NRK_kilgoris_keyian
883,dfdee725d533412c9809f18e8cbe8cdf,narok,NRK,Narok,kilgoris,Kilgoris,angata_barikoi,Angata Barikoi,N,NRK_kilgoris_angata_barikoi
884,713c2140092d407c9bbb03849b53dfa9,narok,NRK,Narok,kilgoris,Kilgoris,shankoe,Shankoe,N,NRK_kilgoris_shankoe
885,36ed1620c0814bf09bc71f6f3733ac84,narok,NRK,Narok,kilgoris,Kilgoris,kimintet,Kimintet,N,NRK_kilgoris_kimintet
886,a73f2e8e2e8944e798aad7d8c7b9b822,narok,NRK,Narok,kilgoris,Kilgoris,lolgorian,Lolgorian,N,NRK_kilgoris_lolgorian
887,6399b690ec124033aea1f1425130fff3,narok,NRK,Narok,emurua_dikirr,Emurua Dikirr,ilkerin,Ilkerin,N,NRK_emurua_dikirr_ilkerin
888,3f93dd69196341f6b9aef4beb67d1c50,narok,NRK,Narok,emurua_dikirr,Emurua Dikirr,ololmasani,Ololmasani,N,NRK_emurua_dikirr_ololmasani
889,09208fd246354e4494c0d92fc311269c,narok,NRK,Narok,emurua_dikirr,Emurua Dikirr,mogondo,Mogondo,N,NRK_emurua_dikirr_mogondo
890,9e9c9ea3c0b5466483d6a743d28f83c5,narok,NRK,Narok,emurua_dikirr,Emurua Dikirr,kapsasian,Kapsasian,N,NRK_emurua_dikirr_kapsasian
891,3a0cf742d6624e06a2f93350addb468e,narok,NRK,Narok,narok_north,Narok North,olpusimoru,Olpusimoru,N,NRK_narok_north_olpusimoru
892,5dfc5d5a517f4ee5a9638660920b956a,narok,NRK,Narok,narok_north,Narok North,olokurto,Olokurto,N,NRK_narok_north_olokurto
893,89e5789a77954fd9a98d0d66e3a419be,narok,NRK,Narok,narok_north,Narok North,narok_town,Narok Town,N,NRK_narok_north_narok_town
894,4f2ab10411074dbf9eae10c6857656c2,narok,NRK,Narok,narok_north,Narok North,nkareta,Nkareta,N,NRK_narok_north_nkareta
895,6b03f216474a421ab1b4961a3b7812ca,narok,NRK,Narok,narok_north,Narok North,olorropil,Olorropil,N,NRK_narok_north_olorropil
896,23f7def084114c3cba12b167105b7574,narok,NRK,Narok,narok_north,Narok North,melili,Melili,N,NRK_narok_north_melili
897,4934696e8a7c4c47ab6b7cfed9e2b9d6,narok,NRK,Narok,narok_east,Narok East,mosiro,Mosiro,N,NRK_narok_east_mosiro
898,5c34aea774974c769c044736016b4dc8,narok,NRK,Narok,narok_east,Narok East,ildamat,Ildamat,N,NRK_narok_east_ildamat
899,112c19fe8da84975b92cd387eed5ea43,narok,NRK,Narok,narok_east,Narok East,keekonyokie,Keekonyokie,N,NRK_narok_east_keekonyokie
900,055666d7b9054c1aab6aa5710e733881,narok,NRK,Narok,narok_east,Narok East,suswa,Suswa,N,NRK_narok_east_suswa
901,353b8773e0bb47a19d488103994fe1e3,narok,NRK,Narok,narok_south,Narok South,majimoto_naroosura,Majimoto/Naroosura,N,NRK_narok_south_majimoto_naroosura
902,bf813d14068d40a4966f2c6924c2922d,narok,NRK,Narok,narok_south,Narok South,ololulunga,OlolulungA,N,NRK_narok_south_ololulunga
903,ef906a27fce64b25965525359e6c3dca,narok,NRK,Narok,narok_south,Narok South,melelo,Melelo,N,NRK_narok_south_melelo
904,e4e700a2d9be46a38ab5c81a3a3f85a1,narok,NRK,Narok,narok_south,Narok South,loita,Loita,N,NRK_narok_south_loita
905,80c8412a1ca74bffb52cb86aea3ea8fe,narok,NRK,Narok,narok_south,Narok South,sogoo,Sogoo,N,NRK_narok_south_sogoo
906,4af73f8ef6704868855491576a7df737,narok,NRK,Narok,narok_south,Narok South,sagamian,Sagamian,N,NRK_narok_south_sagamian
907,d984098c9fad4e78828dd66ae27e00dd,narok,NRK,Narok,narok_west,Narok West,ilmotiok,Ilmotiok,N,NRK_narok_west_ilmotiok
908,c1a5d54c7bb2453aaf62475addb796f5,narok,NRK,Narok,narok_west,Narok West,mara,Mara,N,NRK_narok_west_mara
909,c66786d6338d4f718da20dbb79d38b6f,narok,NRK,Narok,narok_west,Narok West,siana,Siana,N,NRK_narok_west_siana
910,8d87f8c9788b4fbbb16779aae7bd2b59,narok,NRK,Narok,narok_west,Narok West,naikarra,Naikarra,N,NRK_narok_west_naikarra
911,ea4f7b0093474f0eaab3664a6fa4a076,kajiado,KJD,Kajiado,kajiado_north,Kajiado North,olkeri,Olkeri,N,KJD_kajiado_north_olkeri
912,9e3273c4b947403880c28e082b1511ad,kajiado,KJD,Kajiado,kajiado_north,Kajiado North,ongata_rongai,Ongata Rongai,N,KJD_kajiado_north_ongata_rongai
913,9ebd160a90484ba59573b44495e1303d,kajiado,KJD,Kajiado,kajiado_north,Kajiado North,nkaimurunya,Nkaimurunya,N,KJD_kajiado_north_nkaimurunya
914,e816083f97bb45c48942501fa346f098,kajiado,KJD,Kajiado,kajiado_north,Kajiado North,oloolua,Oloolua,N,KJD_kajiado_north_oloolua
915,785eab5bd61b47aeba13f0ee9b5c7e95,kajiado,KJD,Kajiado,kajiado_north,Kajiado North,ngong,Ngong,N,KJD_kajiado_north_ngong
916,119cd47638fb4f66abb2fe1e130e4aa6,kajiado,KJD,Kajiado,kajiado_central,Kajiado Central,purko,Purko,N,KJD_kajiado_central_purko
917,0600e69981f540e2890fd73a7a88bee3,kajiado,KJD,Kajiado,kajiado_central,Kajiado Central,ildamat,Ildamat,N,KJD_kajiado_central_ildamat
918,4e96fe944c3d42d0a21c6736bde1e09c,kajiado,KJD,Kajiado,kajiado_central,Kajiado Central,dalalekutuk,Dalalekutuk,N,KJD_kajiado_central_dalalekutuk
919,70b1d378398f4fd6aad95a633cdac533,kajiado,KJD,Kajiado,kajiado_central,Kajiado Central,matapato_north,Matapato North,N,KJD_kajiado_central_matapato_north
920,5bad911a57af4e5dad0106c751541f6e,kajiado,KJD,Kajiado,kajiado_central,Kajiado Central,matapato_south,Matapato South,N,KJD_kajiado_central_matapato_south
921,e157d363a85643bbb94fb3cd32b12bfe,kajiado,KJD,Kajiado,kajiado_east,Kajiado East,kaputiei_north,Kaputiei North,N,KJD_kajiado_east_kaputiei_north
922,0e449d54a55b43569caa2bda499d24a2,kajiado,KJD,Kajiado,kajiado_east,Kajiado East,kitengela,Kitengela,N,KJD_kajiado_east_kitengela
923,5988c863443a4a238525681dfe272923,kajiado,KJD,Kajiado,kajiado_east,Kajiado East,oloosirkon_sholinke,Oloosirkon/Sholinke,N,KJD_kajiado_east_oloosirkon_sholinke
924,24f361de129f4ac691e773f3c6e19abe,kajiado,KJD,Kajiado,kajiado_east,Kajiado East,kenyawa-poka,Kenyawa-Poka,N,KJD_kajiado_east_kenyawa-poka
925,86f707d21fe848d6a1baeda25aa1df38,kajiado,KJD,Kajiado,kajiado_east,Kajiado East,imaroro,Imaroro,N,KJD_kajiado_east_imaroro
926,2ab7969644eb485d98f07affe6045034,kajiado,KJD,Kajiado,kajiado_west,Kajiado West,keekonyokie,Keekonyokie,N,KJD_kajiado_west_keekonyokie
927,bff01c1a397745f48e25fb69711d5ac2,kajiado,KJD,Kajiado,kajiado_west,Kajiado West,iloodokilani,Iloodokilani,N,KJD_kajiado_west_iloodokilani
928,f47da282af4c4d2585142c675faa44ce,kajiado,KJD,Kajiado,kajiado_west,Kajiado West,magadi,Magadi,N,KJD_kajiado_west_magadi
929,152a8154b3fd48cf9fc32df12234cc50,kajiado,KJD,Kajiado,kajiado_west,Kajiado West,ewuaso_oonkidongi,Ewuaso OonkidongI,N,KJD_kajiado_west_ewuaso_oonkidongi
930,853063b45a0f44688cd0213295b8a25e,kajiado,KJD,Kajiado,kajiado_west,Kajiado West,mosiro,Mosiro,N,KJD_kajiado_west_mosiro
931,76c63c4dbfdc4e02b1f3b9b357b25283,kajiado,KJD,Kajiado,kajiado_south,Kajiado South,entonet_lenkisim,Entonet/Lenkisim,N,KJD_kajiado_south_entonet_lenkisim
932,9539eafca5bb4cda8a38deffbc30657c,kajiado,KJD,Kajiado,kajiado_south,Kajiado South,mbirikani_eselenkei,Mbirikani/Eselenkei,N,KJD_kajiado_south_mbirikani_eselenkei
933,b3c23fa4fe9f40d0addceb78ea9cbcbb,kajiado,KJD,Kajiado,kajiado_south,Kajiado South,kuku,Kuku,N,KJD_kajiado_south_kuku
934,c90bbac47c044fac9c2e42d2ce99f68d,kajiado,KJD,Kajiado,kajiado_south,Kajiado South,rombo,Rombo,N,KJD_kajiado_south_rombo
935,e3fb46b9e4a24f0aa141599049fb23bb,kajiado,KJD,Kajiado,kajiado_south,Kajiado South,kimana,Kimana,N,KJD_kajiado_south_kimana
936,ef111900d3b54579819d19b518d12a3f,kericho,KRC,Kericho,kipkelion_east,Kipkelion East,londiani,Londiani,N,KRC_kipkelion_east_londiani
937,ab40b935e6a745adb5355379cf37de0c,kericho,KRC,Kericho,kipkelion_east,Kipkelion East,kedowa_kimugul,Kedowa/Kimugul,N,KRC_kipkelion_east_kedowa_kimugul
938,a12b47850a2745d9b9df4f19d844fbb5,kericho,KRC,Kericho,kipkelion_east,Kipkelion East,chepseon,Chepseon,N,KRC_kipkelion_east_chepseon
939,7c2c17abcef3477c8aa6073824641380,kericho,KRC,Kericho,kipkelion_east,Kipkelion East,tendeno_sorget,Tendeno/Sorget,N,KRC_kipkelion_east_tendeno_sorget
940,cc60f09055c2441d895ec15c0a03e334,kericho,KRC,Kericho,kipkelion_west,Kipkelion West,kunyak,Kunyak,N,KRC_kipkelion_west_kunyak
941,ef9049cb185e469cb4a8c8f4fc61678d,kericho,KRC,Kericho,kipkelion_west,Kipkelion West,kamasian,Kamasian,N,KRC_kipkelion_west_kamasian
942,1d5695c956c647dc91c8e5cf4de060c6,kericho,KRC,Kericho,kipkelion_west,Kipkelion West,kipkelion,Kipkelion,N,KRC_kipkelion_west_kipkelion
943,2dc97683f1d2495888005e0a27201bce,kericho,KRC,Kericho,kipkelion_west,Kipkelion West,chilchila,Chilchila,N,KRC_kipkelion_west_chilchila
944,659965d647dd44ef92bd4857cc088826,kericho,KRC,Kericho,ainamoi,Ainamoi,kapsoit,Kapsoit,N,KRC_ainamoi_kapsoit
945,74570f6c71e746caa2f2ccfaf45a1760,kericho,KRC,Kericho,ainamoi,Ainamoi,ainamoi,Ainamoi,N,KRC_ainamoi_ainamoi
946,30bb1e97d3eb4948bd383d97b640799e,kericho,KRC,Kericho,ainamoi,Ainamoi,kapkugerwet,Kapkugerwet,N,KRC_ainamoi_kapkugerwet
947,86a3491fe5af403594b9fffe577a0029,kericho,KRC,Kericho,ainamoi,Ainamoi,kipchebor,Kipchebor,N,KRC_ainamoi_kipchebor
948,f553301bfdc04aaca7d0d972f28ecc63,kericho,KRC,Kericho,ainamoi,Ainamoi,kipchimchim,Kipchimchim,N,KRC_ainamoi_kipchimchim
949,090beab66d9444fb9b0bc035958a9c87,kericho,KRC,Kericho,ainamoi,Ainamoi,kapsaos,Kapsaos,N,KRC_ainamoi_kapsaos
950,bc6f83ad41bb4e06bd87f7ea11fb3f23,kericho,KRC,Kericho,bureti,Bureti,kisiara,Kisiara,N,KRC_bureti_kisiara
951,f4b5072b316541f9bc41d83ef2513096,kericho,KRC,Kericho,bureti,Bureti,tebesonik,Tebesonik,N,KRC_bureti_tebesonik
952,ecd7ad94b6154f00b826be3316acead4,kericho,KRC,Kericho,bureti,Bureti,cheboin,Cheboin,N,KRC_bureti_cheboin
953,3e439211630a4f3d98e9dbbc4ae14538,kericho,KRC,Kericho,bureti,Bureti,chemosot,Chemosot,N,KRC_bureti_chemosot
954,ad3671c0e3934c1d90d3b1458c99e855,kericho,KRC,Kericho,bureti,Bureti,litein,Litein,N,KRC_bureti_litein
955,6e9928e09ae44203b9d59229b59713a7,kericho,KRC,Kericho,bureti,Bureti,cheplanget,Cheplanget,N,KRC_bureti_cheplanget
956,055930c1e1b94ade8ab1260c707e31b0,kericho,KRC,Kericho,bureti,Bureti,kapkatet,Kapkatet,N,KRC_bureti_kapkatet
957,88de693e6a9d4aca994a60bb249f2f96,kericho,KRC,Kericho,belgut,Belgut,waldai,Waldai,N,KRC_belgut_waldai
958,f85c838d72294f299b0d5647fcf01378,kericho,KRC,Kericho,belgut,Belgut,kabianga,Kabianga,N,KRC_belgut_kabianga
959,f0c68c871958497eb830daff1671cb14,kericho,KRC,Kericho,belgut,Belgut,cheptororiet_seretut,Cheptororiet/Seretut,N,KRC_belgut_cheptororiet_seretut
960,48231cd2d1414bbe97e404b4552eea0d,kericho,KRC,Kericho,belgut,Belgut,chaik,Chaik,N,KRC_belgut_chaik
961,0fef700e65814d178dea84a5409f9fb5,kericho,KRC,Kericho,belgut,Belgut,kapsuser,Kapsuser,N,KRC_belgut_kapsuser
962,4fd59ccb45714450bdd89d61eb8106b3,kericho,KRC,Kericho,sigowet/soin,Sigowet/Soin,sigowet,Sigowet,N,KRC_sigowet/soin_sigowet
963,41e7ed825b114cf9a2df926ad7cb7f77,kericho,KRC,Kericho,sigowet/soin,Sigowet/Soin,kaplelartet,Kaplelartet,N,KRC_sigowet/soin_kaplelartet
964,8aaece06818f4ffb85b4232a3cd70cfd,kericho,KRC,Kericho,sigowet/soin,Sigowet/Soin,soliat,Soliat,N,KRC_sigowet/soin_soliat
965,8013474e4b774fefbc4a7aa149ff0435,kericho,KRC,Kericho,sigowet/soin,Sigowet/Soin,soin,Soin,N,KRC_sigowet/soin_soin
966,a59c9da96c1e4ce59a6184f80ef3ae2a,bomet,BMT,Bomet,sotik,Sotik,ndanai_abosi,Ndanai/Abosi,N,BMT_sotik_ndanai_abosi
967,bc556512331e43a89c6c725b76f3bf8a,bomet,BMT,Bomet,sotik,Sotik,chemagel,Chemagel,N,BMT_sotik_chemagel
968,fcddab950a914a1da0e8cb80a895655d,bomet,BMT,Bomet,sotik,Sotik,kipsonoi,Kipsonoi,N,BMT_sotik_kipsonoi
969,59aad09440594007a757b0422a1aff86,bomet,BMT,Bomet,sotik,Sotik,kapletundo,Kapletundo,N,BMT_sotik_kapletundo
970,2dc2c1c0fb4d4076976ac5510e1adec3,bomet,BMT,Bomet,sotik,Sotik,rongena_manaret,Rongena/Manaret,N,BMT_sotik_rongena_manaret
971,38c8b08dbbd14b288549c479e7ed740f,bomet,BMT,Bomet,chepalungu,Chepalungu,kongasis,KongAsis,N,BMT_chepalungu_kongasis
972,e55bc65aec154835997c6a9cf4b23b47,bomet,BMT,Bomet,chepalungu,Chepalungu,nyangores,Nyangores,N,BMT_chepalungu_nyangores
973,92a4fe746bf847a594cce079da037f6a,bomet,BMT,Bomet,chepalungu,Chepalungu,sigor,Sigor,N,BMT_chepalungu_sigor
974,75c5a9cb0d404200bf22de4fad832fd9,bomet,BMT,Bomet,chepalungu,Chepalungu,chebunyo,Chebunyo,N,BMT_chepalungu_chebunyo
975,21eb4f7475234e61a1d765e3b1d3d621,bomet,BMT,Bomet,chepalungu,Chepalungu,siongiroi,Siongiroi,N,BMT_chepalungu_siongiroi
976,e79b6a8ed74d4b84adf9665f300de7ac,bomet,BMT,Bomet,bomet_east,Bomet East,merigi,Merigi,N,BMT_bomet_east_merigi
977,43a0f3bd246e40d49c599d2ebe0dfef1,bomet,BMT,Bomet,bomet_east,Bomet East,kembu,Kembu,N,BMT_bomet_east_kembu
978,2f3bbaf82a3240bf81c41ffbf381c28f,bomet,BMT,Bomet,bomet_east,Bomet East,longisa,Longisa,N,BMT_bomet_east_longisa
979,e5b2b360906743d98c289c503d209b40,bomet,BMT,Bomet,bomet_east,Bomet East,kipreres,Kipreres,N,BMT_bomet_east_kipreres
980,39d4c3c5da7a4af4ae3de50b25eed46d,bomet,BMT,Bomet,bomet_east,Bomet East,chemaner,Chemaner,N,BMT_bomet_east_chemaner
981,14178e9053eb4f1da084c443550f801b,bomet,BMT,Bomet,bomet_central,Bomet Central,silibwet_township,Silibwet Township,N,BMT_bomet_central_silibwet_township
982,a10a219bb2984cb0a9f55b7986b9318a,bomet,BMT,Bomet,bomet_central,Bomet Central,ndaraweta,Ndaraweta,N,BMT_bomet_central_ndaraweta
983,6f85eca4d3994b8fad1bc4af52b50744,bomet,BMT,Bomet,bomet_central,Bomet Central,singorwet,Singorwet,N,BMT_bomet_central_singorwet
984,96e1335d92b6487bbb3dd2bd8406a823,bomet,BMT,Bomet,bomet_central,Bomet Central,chesoen,Chesoen,N,BMT_bomet_central_chesoen
985,bc56f0e7d90b4b9b93ee63094f2e69a8,bomet,BMT,Bomet,bomet_central,Bomet Central,mutarakwa,Mutarakwa,N,BMT_bomet_central_mutarakwa
986,7446034edb564f4e8ff99c8008738436,bomet,BMT,Bomet,konoin,Konoin,chepchabas,Chepchabas,N,BMT_konoin_chepchabas
987,41163f541f3c4357b0d389522817bc25,bomet,BMT,Bomet,konoin,Konoin,kimulot,Kimulot,N,BMT_konoin_kimulot
988,57c0a89eac7f41abab60a8c11d53649b,bomet,BMT,Bomet,konoin,Konoin,mogogosiek,Mogogosiek,N,BMT_konoin_mogogosiek
989,a76074e888b847f79b4b66f812966dcf,bomet,BMT,Bomet,konoin,Konoin,boito,Boito,N,BMT_konoin_boito
990,194778bf2dd34a1e9a2de2ea2582b156,bomet,BMT,Bomet,konoin,Konoin,embomos,Embomos,N,BMT_konoin_embomos
991,542791978b7f44589d728fea5d2f6c02,kakamega,KKG,Kakamega,lugari,Lugari,mautuma,Mautuma,N,KKG_lugari_mautuma
992,4c67a0ec1c9f44db8166e8c80623b18b,kakamega,KKG,Kakamega,lugari,Lugari,lugari,Lugari,N,KKG_lugari_lugari
993,528ed21bef10471b982d8eaa787dc2ab,kakamega,KKG,Kakamega,lugari,Lugari,lumakanda,Lumakanda,N,KKG_lugari_lumakanda
994,b87f98fb8b1c4c92bf67c892a96136f0,kakamega,KKG,Kakamega,lugari,Lugari,chekalini,Chekalini,N,KKG_lugari_chekalini
995,f47d46efd38949348589eb901d326fcc,kakamega,KKG,Kakamega,lugari,Lugari,chevaywa,Chevaywa,N,KKG_lugari_chevaywa
996,732b6a806ea240b9904b38fd0578f03e,kakamega,KKG,Kakamega,lugari,Lugari,lwandeti,Lwandeti,N,KKG_lugari_lwandeti
997,89ead1e6ca0a4ac1bd68bed02b8cec59,kakamega,KKG,Kakamega,likuyani,Likuyani,likuyani,Likuyani,N,KKG_likuyani_likuyani
998,196435a31a004f66bd6220e61c6512f6,kakamega,KKG,Kakamega,likuyani,Likuyani,sango,Sango,N,KKG_likuyani_sango
999,3abad0225a504c078f0ead3cc8de5ac1,kakamega,KKG,Kakamega,likuyani,Likuyani,kongoni,Kongoni,N,KKG_likuyani_kongoni
1000,0a84a3eab2b74307aab59b3b7a320ef5,kakamega,KKG,Kakamega,likuyani,Likuyani,nzoia,Nzoia,N,KKG_likuyani_nzoia
1001,7c4c2c5dbac844fd893ad518103c27b9,kakamega,KKG,Kakamega,likuyani,Likuyani,sinoko,Sinoko,N,KKG_likuyani_sinoko
1002,0f6558239e1040adb72155cd3dc51cdb,kakamega,KKG,Kakamega,malava,Malava,west_kabras,West Kabras,N,KKG_malava_west_kabras
1003,163777a539cd4efa86838fce0d6b9d55,kakamega,KKG,Kakamega,malava,Malava,chemuche,Chemuche,N,KKG_malava_chemuche
1004,baa564d1b8264884a5b464626cbfb07c,kakamega,KKG,Kakamega,malava,Malava,east_kabras,East Kabras,N,KKG_malava_east_kabras
1005,daf44f1370074870a942036498b45c6d,kakamega,KKG,Kakamega,malava,Malava,butali_chegulo,Butali/Chegulo,N,KKG_malava_butali_chegulo
1006,dfe88d8b03c24719bc3ce346b4cc90f8,kakamega,KKG,Kakamega,malava,Malava,manda-shivanga,Manda-Shivanga,N,KKG_malava_manda-shivanga
1007,c97b408abc4542578d10771f4a887a69,kakamega,KKG,Kakamega,malava,Malava,shirugu-mugai,Shirugu-Mugai,N,KKG_malava_shirugu-mugai
1008,178f6747e62f4feda57d1df3ccb13dc8,kakamega,KKG,Kakamega,malava,Malava,south_kabras,South Kabras,N,KKG_malava_south_kabras
1009,079eb2070c5c4276abe3b32ffef15e43,kakamega,KKG,Kakamega,lurambi,Lurambi,butsotso_east,Butsotso East,N,KKG_lurambi_butsotso_east
1010,9884cf60089f407088e042eab7ac3ea5,kakamega,KKG,Kakamega,lurambi,Lurambi,butsotso_south,Butsotso South,N,KKG_lurambi_butsotso_south
1011,17b5f9b00da44b5a84b84ee9ea7e736b,kakamega,KKG,Kakamega,lurambi,Lurambi,butsotso_central,Butsotso Central,N,KKG_lurambi_butsotso_central
1012,497e14d2cb04427db8cd3d3a45cbdcb4,kakamega,KKG,Kakamega,lurambi,Lurambi,sheywe,Sheywe,N,KKG_lurambi_sheywe
1013,06624cd82d0d4f41aece6533877d9374,kakamega,KKG,Kakamega,lurambi,Lurambi,mahiakalo,Mahiakalo,N,KKG_lurambi_mahiakalo
1014,0a80c46bc3854406884f3ff35b7863d0,kakamega,KKG,Kakamega,lurambi,Lurambi,shirere,Shirere,N,KKG_lurambi_shirere
1015,5ded6d5efbd648e59a178a522d1423e9,kakamega,KKG,Kakamega,navakholo,Navakholo,ingostse-mathia,Ingostse-Mathia,N,KKG_navakholo_ingostse-mathia
1016,b10c3d7f66c542909d0aa17f5f7f3b79,kakamega,KKG,Kakamega,navakholo,Navakholo,shinoyi-shikomari-,Shinoyi-Shikomari-,N,KKG_navakholo_shinoyi-shikomari-
1017,74341a7c5dc74993b33bc375272646fb,kakamega,KKG,Kakamega,navakholo,Navakholo,bunyala_west,Bunyala West,N,KKG_navakholo_bunyala_west
1018,bbd93c2f94e747738966fef86df5644a,kakamega,KKG,Kakamega,navakholo,Navakholo,bunyala_east,Bunyala East,N,KKG_navakholo_bunyala_east
1019,08192e180cfb43489eb287df3a2c446d,kakamega,KKG,Kakamega,navakholo,Navakholo,bunyala_central,Bunyala Central,N,KKG_navakholo_bunyala_central
1020,4c733db5f7754a40a67c0864273d1c32,kakamega,KKG,Kakamega,mumias_west,Mumias West,mumias_central,Mumias Central,N,KKG_mumias_west_mumias_central
1021,a8d98c4fc466469fa99b35974dd703c8,kakamega,KKG,Kakamega,mumias_west,Mumias West,mumias_north,Mumias North,N,KKG_mumias_west_mumias_north
1022,472fa3c1cba14d2ea779073f39f419cc,kakamega,KKG,Kakamega,mumias_west,Mumias West,etenje,Etenje,N,KKG_mumias_west_etenje
1023,a050c8e92066424b8645509aae6c6428,kakamega,KKG,Kakamega,mumias_west,Mumias West,musanda,Musanda,N,KKG_mumias_west_musanda
1024,6ca2b83005f64b48a500f38e68db87b8,kakamega,KKG,Kakamega,mumias_east,Mumias East,lubinu_lusheya,Lubinu/Lusheya,N,KKG_mumias_east_lubinu_lusheya
1025,cfe6b3eadde04feea101ee2cd3a437a4,kakamega,KKG,Kakamega,mumias_east,Mumias East,isongo_makunga_malaha,Isongo/Makunga/Malaha,N,KKG_mumias_east_isongo_makunga_malaha
1026,b452dfb29d7848f7ad7c2e5c58dbdacc,kakamega,KKG,Kakamega,mumias_east,Mumias East,east_wanga,East Wanga,N,KKG_mumias_east_east_wanga
1027,9cc06f7deb1742b1adf2aed644b25076,kakamega,KKG,Kakamega,matungu,Matungu,koyonzo,Koyonzo,N,KKG_matungu_koyonzo
1028,65b0660159a8489c8dd0d500d1f6d31c,kakamega,KKG,Kakamega,matungu,Matungu,kholera,Kholera,N,KKG_matungu_kholera
1029,50cc47f67c12476e81fcd29c1351d821,kakamega,KKG,Kakamega,matungu,Matungu,khalaba,Khalaba,N,KKG_matungu_khalaba
1030,a7b7b63b1acd436a879968f3602bb01f,kakamega,KKG,Kakamega,matungu,Matungu,mayoni,Mayoni,N,KKG_matungu_mayoni
1031,499b396589db4e6885845df36886c09d,kakamega,KKG,Kakamega,matungu,Matungu,namamali,Namamali,N,KKG_matungu_namamali
1032,ec04b732d8224d4c80d6c2412dfcf423,kakamega,KKG,Kakamega,butere,Butere,marama_west,Marama West,N,KKG_butere_marama_west
1033,678203be4ec6463cb65890d7d9ed9bbb,kakamega,KKG,Kakamega,butere,Butere,marama_central,Marama Central,N,KKG_butere_marama_central
1034,e58eacd5232547d68b459ea7c2b7fbb0,kakamega,KKG,Kakamega,butere,Butere,marenyo_-_shianda,Marenyo - Shianda,N,KKG_butere_marenyo_-_shianda
1035,9fc0fd28d1674935a9f94bf6b9bca9bf,kakamega,KKG,Kakamega,butere,Butere,marama_north,Marama North,N,KKG_butere_marama_north
1036,75ab742f0c6a43c3959fe50c6c2f0a5d,kakamega,KKG,Kakamega,butere,Butere,marama_south,Marama South,N,KKG_butere_marama_south
1037,a78b9e0e66724843834852c9eea0b9dc,kakamega,KKG,Kakamega,khwisero,Khwisero,kisa_north,Kisa North,N,KKG_khwisero_kisa_north
1038,deed2fb05cfc413aa880da456f1b1aa2,kakamega,KKG,Kakamega,khwisero,Khwisero,kisa_east,Kisa East,N,KKG_khwisero_kisa_east
1039,3b99c76f3a57435db3788dbd91b69099,kakamega,KKG,Kakamega,khwisero,Khwisero,kisa_west,Kisa West,N,KKG_khwisero_kisa_west
1040,cd184487106f4135989e9a8bc6e7d1b1,kakamega,KKG,Kakamega,khwisero,Khwisero,kisa_central,Kisa Central,N,KKG_khwisero_kisa_central
1041,58e5f3cfe67a41b7965b7a130b000380,kakamega,KKG,Kakamega,shinyalu,Shinyalu,isukha_north,Isukha North,N,KKG_shinyalu_isukha_north
1042,ab03a6f6f8ed4dacabf72bb8f8b658b6,kakamega,KKG,Kakamega,shinyalu,Shinyalu,murhanda,Murhanda,N,KKG_shinyalu_murhanda
1043,1ae9963980b24f6a97868f48dafda5b5,kakamega,KKG,Kakamega,shinyalu,Shinyalu,isukha_central,Isukha Central,N,KKG_shinyalu_isukha_central
1044,6b39f91b128743aba72a3248a0e9de3a,kakamega,KKG,Kakamega,shinyalu,Shinyalu,isukha_south,Isukha South,N,KKG_shinyalu_isukha_south
1045,582805c969714eb88cac0a57a57b2f08,kakamega,KKG,Kakamega,shinyalu,Shinyalu,isukha_east,Isukha East,N,KKG_shinyalu_isukha_east
